52273 -0.1142795
52274 -0.1150413
52275 -0.1158163
52276 -0.1166792
52277 -0.1177016
52278 -0.1189128
52279 -0.1202534
52280 -0.1216284
52281 -0.1229010
52282 -0.1239729
52283 -0.1248099
52284 -0.1254071
52285 -0.1258115
52286 -0.1259975
52287 -0.1260589
52288 -0.1260526
52289 -0.1260618
52290 -0.1261415
52291 -0.1263097
52292 -0.1265956
52293 -0.1270267
52294 -0.1275594
52295 -0.1281348
52296 -0.1287263
52297 -0.1293155
52298 -0.1298553
52299 -0.1303024
52300 -0.1306467
52301 -0.1309620
52302 -0.1313464
52303 -0.1319082
52304 -0.1327462
52305 -0.1338988
52306 -0.1351979
52307 -0.1366146
52308 -0.1380709
52309 -0.1394723
52310 -0.1407173
52311 -0.1417261
52312 -0.1424742
52313 -0.1430195
52314 -0.1434416
52315 -0.1438302
52316 -0.1442665
52317 -0.1447950
52318 -0.1454294
52319 -0.1461384
52320 -0.1469818
52321 -0.1479099
52322 -0.1489326
52323 -0.1500076
52324 -0.1510546
52325 -0.1520193
52326 -0.1528821
52327 -0.1536658
52328 -0.1543627
52329 -0.1550485
52330 -0.1557975
52331 -0.1567243
52332 -0.1579386
52333 -0.1594181
52334 -0.1610191
52335 -0.1626675
52336 -0.1642536
52337 -0.1656537
52338 -0.1667984
52339 -0.1676989
52340 -0.1684212
52341 -0.1690326
52342 -0.1696101
52343 -0.1701735
52344 -0.1707757
52345 -0.1714953
52346 -0.1723699
52347 -0.1733650
52348 -0.1743518
52349 -0.1753088
52350 -0.1762190
52351 -0.1770576
52352 -0.1777797
52353 -0.1783632
52354 -0.1788363
52355 -0.1792368
52356 -0.1796223
52357 -0.1800781
52358 -0.1806811
52359 -0.1815188
52360 -0.1826638
52361 -0.1841057
52362 -0.1856539
52363 -0.1871397
52364 -0.1884308
52365 -0.1894760
52366 -0.1902698
52367 -0.1908553
52368 -0.1913217
52369 -0.1916731
52370 -0.1920822
52371 -0.1925670
52372 -0.1931442
52373 -0.1938358
52374 -0.1946507
52375 -0.1955524
52376 -0.1965073
52377 -0.1974587
52378 -0.1983279
52379 -0.1990430
52380 -0.1995639
52381 -0.1999246
52382 -0.2002050
52383 -0.2004488
52384 -0.2007045
52385 -0.2010188
52386 -0.2015113
52387 -0.2022721
52388 -0.2033139
52389 -0.2045884
52390 -0.2059908
52391 -0.2073811
52392 -0.2085851
52393 -0.2094727
52394 -0.2100194
52395 -0.2103318
52396 -0.2105638
52397 -0.2107477
52398 -0.2110313
52399 -0.2114217
52400 -0.2119453
52401 -0.2126206
52402 -0.2134455
52403 -0.2143710
52404 -0.2153372
52405 -0.2163093
52406 -0.2172292
52407 -0.2180425
52408 -0.2187393
52409 -0.2193550
52410 -0.2198839
52411 -0.2203461
52412 -0.2208580
52413 -0.2215159
52414 -0.2224277
52415 -0.2236137
52416 -0.2249894
52417 -0.2264242
52418 -0.2278055
52419 -0.2290157
52420 -0.2299419
52421 -0.2305416
52422 -0.2308590
52423 -0.2309898
52424 -0.2310352
52425 -0.2310730
52426 -0.2310996
52427 -0.2312039
52428 -0.2313978
52429 -0.2316231
52430 -0.2317979
52431 -0.2319475
52432 -0.2319592
52433 -0.2318930
52434 -0.2316902
52435 -0.2313066
52436 -0.2307466
52437 -0.2300745
52438 -0.2293829
52439 -0.2287152
52440 -0.2282307
52441 -0.2279784
52442 -0.2279432
52443 -0.2280877
52444 -0.2283585
52445 -0.2286892
52446 -0.2290087
52447 -0.2292236
52448 -0.2293101
52449 -0.2292631
52450 -0.2291255
52451 -0.2289552
52452 -0.2288374
52453 -0.2287772
52454 -0.2288760
52455 -0.2290430
52456 -0.2292631
52457 -0.2295759
52458 -0.2300097
52459 -0.2304438
52460 -0.2308154
52461 -0.2310519
52462 -0.2311381
52463 -0.2310879
52464 -0.2309208
52465 -0.2306692
52466 -0.2303924
52467 -0.2301960
52468 -0.2301947
52469 -0.2304413
52470 -0.2308968
52471 -0.2314751
52472 -0.2320552
52473 -0.2325200
52474 -0.2328057
52475 -0.2328298
52476 -0.2325629
52477 -0.2320605
52478 -0.2314105
52479 -0.2306871
52480 -0.2299992
52481 -0.2294125
52482 -0.2289795
52483 -0.2286846
52484 -0.2284830
52485 -0.2283132
52486 -0.2281142
